firm_name,prj_code,date_start_prj,date_end_prj,KPI_id,index_KPI,date_obs,performance,target,KPI_des,KPI_area,baseline,impatto_eco,target_achievement
2,#REF!,#REF!,#REF!,C23_1596,C23_159650,06/04/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159651,07/04/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159652,11/04/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159653,12/04/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159654,13/04/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1596,C23_159655,14/04/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159656,17/04/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159657,18/04/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159658,19/04/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159659,20/04/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159660,21/04/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159661,24/04/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159662,26/04/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159663,27/04/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159664,28/04/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159665,02/05/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159666,03/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159667,04/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159668,05/05/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1596,C23_159669,08/05/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159670,09/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159671,10/05/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1596,C23_159672,11/05/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1596,C23_159673,12/05/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159674,15/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159675,16/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159676,17/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159677,18/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159678,19/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159679,22/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159680,23/05/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1596,C23_159681,24/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159682,25/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159683,26/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159684,29/05/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159685,30/05/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159686,31/05/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159687,01/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159688,05/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159689,06/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159690,07/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159691,08/06/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159692,09/06/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_159693,12/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159694,13/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159695,14/06/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1596,C23_159696,15/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159697,16/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159698,19/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_159699,20/06/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596100,21/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596101,22/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596102,23/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596103,26/06/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596104,27/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596105,28/06/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596106,29/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596107,30/06/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596108,03/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596109,04/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596110,05/07/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596111,06/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596112,07/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596113,10/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596114,11/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596115,12/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596116,13/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596117,14/07/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596118,17/07/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596119,18/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596120,19/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596121,20/07/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596122,21/07/2023,4,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-26.75
2,#REF!,#REF!,#REF!,C23_1596,C23_1596123,24/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596124,25/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596125,26/07/2023,6,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-45.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596126,27/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596127,28/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596128,31/07/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596129,01/08/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596130,02/08/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596131,03/08/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596132,04/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596133,07/08/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596134,08/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596135,09/08/2023,4,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-26.75
2,#REF!,#REF!,#REF!,C23_1596,C23_1596136,10/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596137,11/08/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1596,C23_1596138,16/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596139,17/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596140,18/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596141,21/08/2023,5,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-36
2,#REF!,#REF!,#REF!,C23_1596,C23_1596142,22/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596143,22/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596144,23/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596145,24/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596146,25/08/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596147,28/08/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596148,29/08/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596149,30/08/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596150,31/08/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596151,01/09/2023,5,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-36
2,#REF!,#REF!,#REF!,C23_1596,C23_1596152,05/09/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596153,06/09/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1596,C23_1596154,07/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596155,08/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596156,11/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596157,12/09/2023,5,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-36
2,#REF!,#REF!,#REF!,C23_1596,C23_1596158,13/09/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596159,14/09/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596160,15/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596161,18/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596162,19/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596163,20/09/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596164,21/09/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596165,22/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596166,25/09/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596167,26/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596168,27/09/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596169,28/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596170,28/09/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596171,29/09/2023,2,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-8.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596172,02/10/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596173,03/10/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596174,04/10/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596175,05/10/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596176,06/10/2023,1,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,1
2,#REF!,#REF!,#REF!,C23_1596,C23_1596177,09/10/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596178,10/10/2023,0,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,10.25
2,#REF!,#REF!,#REF!,C23_1596,C23_1596179,11/10/2023,3,1,Numero campioni da rifare Fibra,QUALITY,1.108108108, -   € ,-17.5
2,#REF!,#REF!,#REF!,C23_1597,C23_15971,27/01/2023,210,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-2.101100052
2,#REF!,#REF!,#REF!,C23_1597,C23_15972,30/01/2023,190,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-1.325825039
2,#REF!,#REF!,#REF!,C23_1597,C23_15973,31/01/2023,164,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-0.317967522
2,#REF!,#REF!,#REF!,C23_1597,C23_15974,01/02/2023,168,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-0.473022525
2,#REF!,#REF!,#REF!,C23_1597,C23_15975,02/02/2023,152,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.147197486
2,#REF!,#REF!,#REF!,C23_1597,C23_15976,03/02/2023,138,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.689889995
2,#REF!,#REF!,#REF!,C23_1597,C23_15977,06/02/2023,130,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1
2,#REF!,#REF!,#REF!,C23_1597,C23_15978,07/02/2023,125,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.193818753
2,#REF!,#REF!,#REF!,C23_1597,C23_15979,08/02/2023,120,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.387637507
2,#REF!,#REF!,#REF!,C23_1597,C23_159710,09/02/2023,113,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.658983761
2,#REF!,#REF!,#REF!,C23_1597,C23_159711,10/02/2023,121,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.348873756
2,#REF!,#REF!,#REF!,C23_1597,C23_159712,13/02/2023,121,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.348873756
2,#REF!,#REF!,#REF!,C23_1597,C23_159713,14/02/2023,118,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.465165008
2,#REF!,#REF!,#REF!,C23_1597,C23_159714,15/02/2023,122,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.310110005
2,#REF!,#REF!,#REF!,C23_1597,C23_159715,16/02/2023,126,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.155055003
2,#REF!,#REF!,#REF!,C23_1597,C23_159716,17/02/2023,132,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.922472499
2,#REF!,#REF!,#REF!,C23_1597,C23_159717,20/02/2023,186,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-1.170770037
2,#REF!,#REF!,#REF!,C23_1597,C23_159718,21/02/2023,196,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-1.558407543
2,#REF!,#REF!,#REF!,C23_1597,C23_159719,22/02/2023,214,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-2.256155055
2,#REF!,#REF!,#REF!,C23_1597,C23_159720,23/02/2023,215,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-2.294918806
2,#REF!,#REF!,#REF!,C23_1597,C23_159721,24/02/2023,222,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-2.56626506
2,#REF!,#REF!,#REF!,C23_1597,C23_159722,27/02/2023,213,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-2.217391304
2,#REF!,#REF!,#REF!,C23_1597,C23_159723,28/02/2023,205,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-1.907281299
2,#REF!,#REF!,#REF!,C23_1597,C23_159724,01/03/2023,185,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-1.132006286
2,#REF!,#REF!,#REF!,C23_1597,C23_159725,02/03/2023,166,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-0.395495024
2,#REF!,#REF!,#REF!,C23_1597,C23_159726,03/03/2023,146,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.37977999
2,#REF!,#REF!,#REF!,C23_1597,C23_159727,06/03/2023,143,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.496071241
2,#REF!,#REF!,#REF!,C23_1597,C23_159728,07/03/2023,144,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.457307491
2,#REF!,#REF!,#REF!,C23_1597,C23_159729,08/03/2023,129,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.038763751
2,#REF!,#REF!,#REF!,C23_1597,C23_159730,09/03/2023,116,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.542692509
2,#REF!,#REF!,#REF!,C23_1597,C23_159731,10/03/2023,123,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.271346255
2,#REF!,#REF!,#REF!,C23_1597,C23_159732,13/03/2023,106,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.930330016
2,#REF!,#REF!,#REF!,C23_1597,C23_159733,14/03/2023,104,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,2.007857517
2,#REF!,#REF!,#REF!,C23_1597,C23_159734,15/03/2023,105,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.969093766
2,#REF!,#REF!,#REF!,C23_1597,C23_159735,16/03/2023,113,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.658983761
2,#REF!,#REF!,#REF!,C23_1597,C23_159736,17/03/2023,121,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.348873756
2,#REF!,#REF!,#REF!,C23_1597,C23_159737,20/03/2023,128,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.077527501
2,#REF!,#REF!,#REF!,C23_1597,C23_159738,21/03/2023,132,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.922472499
2,#REF!,#REF!,#REF!,C23_1597,C23_159739,22/03/2023,145,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.41854374
2,#REF!,#REF!,#REF!,C23_1597,C23_159740,23/03/2023,144,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.457307491
2,#REF!,#REF!,#REF!,C23_1597,C23_159741,24/03/2023,158,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,-0.085385018
2,#REF!,#REF!,#REF!,C23_1597,C23_159742,27/03/2023,154,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.069669984
2,#REF!,#REF!,#REF!,C23_1597,C23_159743,28/03/2023,138,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.689889995
2,#REF!,#REF!,#REF!,C23_1597,C23_159744,29/03/2023,141,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.573598743
2,#REF!,#REF!,#REF!,C23_1597,C23_159745,30/03/2023,141,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.573598743
2,#REF!,#REF!,#REF!,C23_1597,C23_159746,31/03/2023,130,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1
2,#REF!,#REF!,#REF!,C23_1597,C23_159747,03/04/2023,128,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.077527501
2,#REF!,#REF!,#REF!,C23_1597,C23_159748,04/04/2023,128,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,1.077527501
2,#REF!,#REF!,#REF!,C23_1597,C23_159749,05/04/2023,138,130,Numero campioni in coda Fibra,EFFICIENCY,155.7972973, -   € ,0.689889995
